DATE,CLOSE,EMA SLOW, EMA FAST, EMA 9, MACD
2014-06-26 11:56:00,2652.0,2649.21905857,2649.69451581,0.239850188551,0.47545723603,BUY
2014-06-26 11:57:00,2654.7,2649.62505423,2650.4645903,0.359787364012,0.839536065859,BUY
2014-06-26 11:58:00,2653.45,2649.90838355,2650.9238841,0.490930001213,1.01550055002,BUY
2014-06-26 11:59:00,2652.65,2650.11146625,2651.18944039,0.60833882946,1.07797414245,BUY
2014-06-26 12:00:00,2652.0,2650.25135764,2651.31414187,0.69922790992,1.06278423176,BUY
2014-06-26 12:01:00,2652.05,2650.38459041,2651.42735081,0.767934409408,1.04276040736,BUY
2014-06-26 12:02:00,2652.25,2650.52276889,2651.55391223,0.820576193989,1.03114333231,BUY
2014-06-26 12:03:00,2653.65,2650.75441564,2651.87638727,0.880855280362,1.12197162586,BUY
2014-06-26 12:04:00,2650.0,2650.698533,2651.5877123,0.882520084629,0.889179301698,BUY
2014-06-26 12:05:00,2652.0,2650.79493796,2651.65114118,0.87725671075,0.856203215231,Sell
2014-06-26 12:06:00,2649.7,2650.71383145,2651.35096561,0.829232201595,0.637134164976,Sell
2014-06-26 12:07:00,2648.9,2650.57947356,2650.97389398,0.74226984471,0.39442041717,Sell
2014-06-26 12:08:00,2651.0,2650.61062367,2650.97791029,0.667273200048,0.367286621399,Sell
2014-06-26 12:09:00,2650.0,2650.56539229,2650.82746255,0.586232613479,0.262070267204,Sell
2014-06-26 12:10:00,2650.65,2650.57165953,2650.80016062,0.514686310337,0.228501097767,Sell
2014-06-26 12:11:00,2650.0,2650.52931438,2650.67705899,0.441297970964,0.147744613476,Sell
2014-06-26 12:12:00,2651.1,2650.57158738,2650.74212684,0.387146267197,0.170539452126,Sell
2014-06-26 12:13:00,2654.7,2650.87739573,2651.3510304,0.404443948524,0.473634673835,BUY
2014-06-26 12:14:00,2654.0,2651.10869975,2651.75856418,0.45352804645,0.649864438151,BUY
2014-06-26 12:15:00,2654.25,2651.34138865,2652.141862,0.522917106804,0.80047334822,BUY
2014-06-26 12:16:00,2655.7,2651.66424875,2652.68926785,0.623337504304,1.02501909431,BUY
2014-06-26 12:17:00,2656.75,2652.04097107,2653.31399587,0.753274964069,1.27302480313,BUY
2014-06-26 12:18:00,2655.85,2652.32312136,2653.70415035,0.878825769894,1.38102899319,BUY
2014-06-26 12:19:00,2654.8,2652.50659385,2653.87274261,0.976290366859,1.36614875472,BUY
2014-06-26 12:20:00,2654.35,2652.64314246,2653.94616682,1.0416371666,1.30302436555,BUY
2014-06-26 12:21:00,2655.1,2652.8251319,2654.12367962,1.0930192762,1.29854771459,BUY
2014-06-26 12:22:00,2655.0,2652.98623324,2654.25849814,1.12886839985,1.27226489445,BUY
2014-06-26 12:23:00,2655.2,2653.15021597,2654.40334458,1.15372044229,1.25312861207,BUY
2014-06-26 12:24:00,2656.75,2653.41686664,2654.76436849,1.19247672462,1.34750185393,BUY
2014-06-26 12:25:00,2656.4,2653.63783948,2655.01600411,1.22961430552,1.37816462914,BUY
2014-06-26 12:26:00,2655.8,2653.79799952,2655.13661886,1.25141531308,1.33861934329,BUY
2014-06-26 12:27:00,2655.55,2653.92777733,2655.20021596,1.25561997611,1.27243862824,BUY
2014-06-26 12:28:00,2658.0,2654.22942345,2655.63095196,1.28480168309,1.401528511,BUY
2014-06-26 12:29:00,2657.7,2654.4865032,2655.94926705,1.32039411631,1.46276384922,BUY
2014-06-26 12:30:00,2655.65,2654.57268815,2655.90322596,1.3224228564,1.33053781677,BUY
2014-06-26 12:31:00,2654.9,2654.59693347,2655.74888351,1.28832829282,1.15195003846,Sell
2014-06-26 12:32:00,2653.8,2654.53790136,2655.44905527,1.21289341733,0.91115391541,Sell
2014-06-26 12:33:00,2656.9,2654.71287163,2655.67227754,1.16219591609,0.959405911135,Sell
2014-06-26 12:34:00,2656.0,2654.80821447,2655.72269638,1.11265311464,0.914481908799,Sell
2014-06-26 12:35:00,2655.25,2654.84093933,2655.64997386,1.05192939867,0.809034534789,Sell
2014-06-26 12:36:00,2655.9,2654.91938826,2655.68843942,0.995353750112,0.769051155894,Sell
2014-06-26 12:37:00,2654.85,2654.91424839,2655.55944874,0.925323069548,0.645200347291,Sell
2014-06-26 12:38:00,2654.1,2654.8539337,2655.33491816,0.836455349168,0.480984467647,Sell
2014-06-26 12:39:00,2653.1,2654.72401268,2654.9910846,0.722578663022,0.267071918438,Sell
2014-06-26 12:40:00,2653.1,2654.60371545,2654.70014851,0.597349542762,0.0964330617239,Sell
2014-06-26 12:41:00,2653.75,2654.54047727,2654.55397181,0.48057854408,0.013494549351,Sell
2014-06-26 12:42:00,2657.4,2654.75229376,2654.9918223,0.432368543368,0.239528540519,Sell
2014-06-26 12:43:00,2657.6,2654.96323497,2655.39308041,0.431863923658,0.429845444819,Sell
2014-06-26 12:44:00,2659.5,2655.29929164,2656.02491419,0.490615650627,0.725622558503,BUY
2014-06-26 12:45:00,2659.5,2655.61045522,2656.55954278,0.582310032788,0.949087561435,BUY
2014-06-26 12:46:00,2657.55,2655.7541252,2656.71192081,0.657407148524,0.957795611464,BUY
2014-06-26 12:47:00,2657.5,2655.88344926,2656.83316377,0.715868619637,0.949714504092,BUY
2014-06-26 12:48:00,2659.55,2656.15504561,2657.25113857,0.791913487387,1.09609295838,BUY
2014-06-26 12:49:00,2659.15,2656.37689409,2657.5432711,0.866806192467,1.16637701279,BUY
2014-06-26 12:50:00,2658.95,2656.56749452,2657.75969093,0.931884235113,1.1921964057,BUY
2014-06-26 12:51:00,2659.2,2656.76249493,2657.98127694,0.989263790271,1.2187820109,BUY
2014-06-26 12:52:00,2658.95,2656.92453234,2658.13031126,1.03256681524,1.20577891514,BUY
2014-06-26 12:53:00,2658.6,2657.04864106,2658.20257106,1.05683945346,1.15393000632,BUY
2014-06-26 12:54:00,2658.2,2657.13392691,2658.20217552,1.05912128486,1.06824861045,BUY
2014-06-26 12:55:00,2657.9,2657.19067306,2658.15568697,1.04029981077,0.965013914425,Sell
2014-06-26 12:56:00,2657.5,2657.21358617,2658.05481206,1.00048502634,0.841225888597,Sell
2014-06-26 12:57:00,2655.0,2657.04961682,2657.58484097,0.907432850836,0.535224148834,Sell
2014-06-26 12:58:00,2654.5,2656.86075632,2657.11025005,0.775845027798,0.249493735642,Sell
2014-06-26 12:59:00,2653.75,2656.63032992,2656.59328851,0.613267738842,-0.0370414169788,Sell
2014-06-26 13:00:00,2655.0,2656.50956474,2656.3481672,0.458334681864,-0.161397546047,Sell
2014-06-26 13:01:00,2654.05,2656.32737476,2655.99460301,0.30011339565,-0.332771749209,Sell
2014-06-26 13:02:00,2656.4,2656.33275441,2656.05697178,0.184934190682,-0.275782629188,Sell
2014-06-26 13:03:00,2654.95,2656.23032816,2655.88666843,0.0792154070629,-0.343659727414,Sell
2014-06-26 13:04:00,2651.7,2655.89474829,2655.24256559,-0.067064214193,-0.652182699217,Sell
2014-06-26 13:05:00,2654.55,2655.79513731,2655.13601704,-0.185475424844,-0.659120267446,Sell
2014-06-26 13:06:00,2652.65,2655.56216417,2654.75355288,-0.310102598603,-0.808611293639,Sell
2014-06-26 13:07:00,2652.35,2655.32422609,2654.38377551,-0.436172193467,-0.940450572922,Sell
2014-06-26 13:08:00,2654.0,2655.22613527,2654.32473313,-0.529218182469,-0.901402138481,Sell
2014-06-26 13:09:00,2652.0,2654.98716228,2653.96708188,-0.627390627218,-1.02008040621,Sell
2014-06-26 13:10:00,2651.4,2654.72144656,2653.5721462,-0.731772572762,-1.14930035494,Sell
2014-06-26 13:11:00,2649.9,2654.36430237,2653.00720063,-0.856838405254,-1.35710173522,Sell
2014-06-26 13:12:00,2649.95,2654.03731701,2652.53686207,-0.985561710927,-1.50045493362,Sell
2014-06-26 13:13:00,2649.5,2653.70121945,2652.06965252,-1.11476275423,-1.63156692742,Sell
2014-06-26 13:14:00,2650.0,2653.42705505,2651.75124444,-1.22697232424,-1.6758106043,Sell
2014-06-26 13:15:00,2649.65,2653.14727319,2651.42797607,-1.32543728437,-1.71929712489,Sell
2014-06-26 13:16:00,2651.85,2653.05117888,2651.49290283,-1.3720050386,-1.55827605555,Sell
2014-06-26 13:17:00,2650.0,2652.82516563,2651.26322547,-1.40999206348,-1.56194016298,Sell
2014-06-26 13:18:00,2650.0,2652.6158941,2651.06888309,-1.43739585369,-1.54701101452,Sell
2014-06-26 13:19:00,2650.0,2652.42212417,2650.90443954,-1.45345360957,-1.51768463309,Sell
2014-06-26 13:20:00,2650.5,2652.2797446,2650.84221807,-1.45026819409,-1.43752653216,BUY
2014-06-26 13:21:00,2650.45,2652.14420796,2650.78187683,-1.43268078257,-1.36233113648,BUY
2014-06-26 13:22:00,2650.0,2651.98537775,2650.66158809,-1.41090255799,-1.32378965967,BUY
2014-06-26 13:23:00,2650.5,2651.87534976,2650.63672838,-1.37644632319,-1.238621384,BUY
2014-06-26 13:24:00,2650.5,2651.773472,2650.61569324,-1.33271281037,-1.15777875909,BUY
2014-06-26 13:25:00,2651.8,2651.77543704,2650.79789428,-1.26167879961,-0.977542756558,BUY
2014-06-26 13:26:00,2650.55,2651.68466393,2650.7597567,-1.1943244846,-0.924907224587,BUY
2014-06-26 13:27:00,2650.5,2651.59691104,2650.71979413,-1.13088296981,-0.877116910654,BUY
2014-06-26 13:28:00,2649.2,2651.41936208,2650.48597965,-1.09138286113,-0.933382426397,BUY
2014-06-26 13:29:00,2646.85,2651.08089081,2649.92659817,-1.10396481813,-1.15429264612,Sell
2014-06-26 13:30:00,2645.6,2650.6748989,2649.26096768,-1.16595809874,-1.41393122117,Sell
2014-06-26 13:31:00,2648.4,2650.50638787,2649.12851111,-1.20834183049,-1.3778767575,Sell
2014-06-26 13:32:00,2647.9,2650.3133221,2648.9395094,-1.24143600419,-1.37381269898,Sell
2014-06-26 13:33:00,2647.95,2650.13826121,2648.78727719,-1.26334560703,-1.35098401839,Sell
2014-06-26 13:34:00,2648.85,2650.04283445,2648.79692685,-1.2598580054,-1.24590759891,BUY
2014-06-26 13:35:00,2649.1,2649.97299486,2648.84355349,-1.23377467866,-1.1294413717,BUY
2014-06-26 13:36:00,2647.9,2649.81943969,2648.69839141,-1.21122939734,-1.12104827207,BUY
2014-06-26 13:37:00,2647.5,2649.64762934,2648.5140235,-1.19570468483,-1.13360583479,BUY
2014-06-26 13:38:00,2648.9,2649.59224939,2648.5734045,-1.16033272474,-1.01884488438,BUY
2014-06-26 13:39:00,2650.0,2649.62245314,2648.79288073,-1.09418066043,-0.829572403186,BUY
2014-06-26 13:40:00,2650.0,2649.65041957,2648.97859139,-1.00971016457,-0.671828181132,BUY
2014-06-26 13:41:00,2649.95,2649.67261071,2649.12803887,-0.916682500767,-0.54457184555,BUY
2014-06-26 13:42:00,2649.95,2649.69315807,2649.25449443,-0.821078728888,-0.438663641369,BUY
2014-06-26 13:43:00,2650.0,2649.7158871,2649.36918759,-0.726202884766,-0.346699508278,BUY
2014-06-26 13:44:00,2650.0,2649.7369325,2649.46623565,-0.635101676913,-0.270696845505,BUY
2014-06-26 13:45:00,2649.45,2649.71567824,2649.46373786,-0.558469417387,-0.251940379281,BUY
2014-06-26 13:46:00,2650.0,2649.73673911,2649.54623973,-0.48487541049,-0.190499382903,BUY
2014-06-26 13:47:00,2649.95,2649.75253621,2649.60835669,-0.416736232588,-0.144179520978,BUY
2014-06-26 13:48:00,2649.15,2649.7079039,2649.53784028,-0.367401710714,-0.170063623219,BUY
2014-06-26 13:49:00,2649.55,2649.69620732,2649.53971101,-0.325220630892,-0.156496311605,BUY
2014-06-26 13:50:00,2648.25,2649.58908085,2649.34129393,-0.309733889006,-0.247786921462,BUY
2014-06-26 13:51:00,2642.0,2649.02692671,2648.21186409,-0.410799635113,-0.815062619538,Sell
2014-06-26 13:52:00,2643.9,2648.64715436,2647.54850039,-0.548370503504,-1.09865397707,Sell
2014-06-26 13:53:00,2647.95,2648.5955133,2647.61026956,-0.635745151158,-0.985243741776,Sell
2014-06-26 13:54:00,2643.4,2648.21066046,2646.96253578,-0.758221057502,-1.24812468288,Sell
2014-06-26 13:55:00,2642.8,2647.8098708,2646.32214566,-0.904121873787,-1.48772513892,Sell
